name,invasive
885,3.37814505258e-08
886,2.74965404969e-05
887,1.0
888,8.60463447456e-13
889,1.0
89,1.0
890,0.999999880791
891,1.0
892,1.0
893,1.0
894,0.999999761581
895,3.37978512635e-14
896,1.0
897,2.848571512e-06
898,1.02025887738e-10
899,1.65727997992e-09
9,1.0
90,2.69051314561e-09
900,1.0
901,0.999998807907
902,0.0923877805471
903,9.13060063112e-08
904,1.0
905,0.000774999149144
906,9.40091671175e-10
907,1.72691694278e-10
908,3.64635854844e-09
909,1.0
91,1.0
910,1.89470415535e-06
911,1.0
912,1.59035682401e-08
913,1.32407820819e-10
914,1.0
915,1.0
916,0.999999880791
917,1.0
918,1.0
919,0.999998211861
92,3.31711680701e-06
920,1.0
921,1.0
922,1.0789382543e-07
923,2.19703542825e-06
924,1.0
925,4.64646099374e-08
926,1.0
927,2.20987999455e-07
928,1.0
929,0.998068869114
93,4.27103534831e-12
930,4.16893115585e-08
931,5.12011268938e-08
932,0.0187086239457
933,1.0
934,0.990080416203
935,1.0
936,0.911072075367
937,1.0
938,0.000149708153913
939,2.47915714624e-08
94,7.3802816587e-06
940,1.0
941,4.57876225823e-08
942,5.54839303391e-08
943,0.812728822231
944,1.15734081874e-07
945,2.45520942986e-12
946,1.0
947,2.36177720581e-06
948,1.76620318371e-08
949,1.0
95,5.74888545657e-08
950,1.0
951,1.0
952,7.20863768677e-09
953,1.63842341863e-05
954,4.11501496274e-05
955,3.91755207829e-07
956,0.999914884567
957,1.0
958,0.999990344048
959,5.6771989887e-11
96,7.99586674649e-10
960,1.0
961,1.0
962,1.0
963,1.0
964,2.87690973266e-08
965,3.34884980857e-10
966,1.0
967,1.0
968,2.48170266559e-08
969,3.76712080197e-07
97,1.0
970,7.86664955399e-10
971,8.70284679877e-08
972,1.0
973,0.999987602234
974,1.0
975,2.68658197911e-07
976,8.06232890227e-07
977,2.43784157306e-08
978,1.0
979,8.18572587491e-08
98,2.06235672984e-09
980,3.07843635028e-08
981,6.77326715959e-06
982,1.0
983,3.31722871394e-10
984,1.0
985,7.99025474407e-06
986,1.0
987,0.999999523163
988,0.998715639114
989,1.0
99,1.0
990,0.999999403954
991,4.31526307743e-11
992,1.0
993,1.0
994,7.8768929157e-09
995,2.60056958723e-06
996,2.694710588e-08
997,1.0
998,7.2256756539e-05
999,1.0
